user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method,family_size_encoded,batteries_encoded,milk_per_person,deliveries_per_person,devices_per_person,milk_x_delivery,waste_per_person,milk_packets_zscore,deliveries_zscore,old_devices_zscore,food_waste_zscore,fraud_probability,fraud_flag,fraud_severity,carbon_points,eco_star,fraud_penalty,carbon_trust_score,carbon_level,bio_waste,plastic_waste,e_waste,fraud_confidence_weight,penalty_weight,bio_waste_adjusted,plastic_waste_adjusted,e_waste_adjusted
0.9455,1.0,0.5,0.3076923076923077,1.0,0.8333333333333333,0.5,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.0833333333333333,1.0,0.3333333333333333,3,3,0.3333332222222592,0.277777685185216,0.0277777685185215,0.8333333333333333,0.2222221481481728,2.567531018611032,1.0992886800064163,1.2513861433672824,0.1861269095902841,22.85,0,NONE,32.84,0,0,32.84,POOR,0.8200000000000001,0.71,0.34,1.0,0.7715,0.480042,0.651522,0.463755
0.946,0.6666666666666666,1.0,0.0769230769230769,0.6666666666666666,0.4999999999999999,1.0,0.6666666666666666,0.0,0.0,0.2,1.0,0.0,0.0,0.3333333333333333,2,0,0.3333331666667499,0.2499998750000624,0.0,0.3333333333333332,0.499999750000125,1.0909885360012674,0.0121338289226406,0.4291666572219338,0.1861269095902841,4.33,0,NONE,52.99,0,0,52.99,AVERAGE,0.78,0.6566666666666666,0.0,1.0,0.9567,0.566247,0.747146,0.0
0.9465,0.0,0.5,0.0769230769230769,0.1666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.6666666666666666,0,1,166666.6666666666,333333.3333333333,0.0,0.0555555555555555,0.0,1.1238251879133794,0.5314435966192468,0.4291666572219338,0.1861269095902841,22.38,0,NONE,78.73,0,0,78.73,GOOD,0.0,0.42999999999999994,0.09333333333333334,1.0,0.7762,0.0,0.397003,0.128006
0.947,1.0,0.5,0.8461538461538463,0.8333333333333333,0.1666666666666666,0.5,0.3333333333333333,1.0,0.0,0.2,1.0,0.1666666666666666,1.0,0.0,3,3,0.277777685185216,0.0555555370370431,0.0555555370370431,0.1388888888888888,0.3333332222222592,1.8292597773061487,1.0750210221611347,2.9319389439564985,0.1861269095902841,23.08,0,NONE,40.67,0,0,40.67,AVERAGE,0.96,0.5,0.39999999999999997,1.0,0.7692,0.560328,0.457422,0.544024
0.9475,0.0,0.5,0.0,0.1666666666666666,0.7777777777777777,1.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.0833333333333333,0.6666666666666666,0.0,0,2,166666.6666666666,777777.7777777778,83333.3333333333,0.1296296296296295,666666.6666666666,1.1238251879133794,0.9180962048257868,1.2513861433672824,0.1861269095902841,45.22,0,NONE,77.24,0,0,77.24,GOOD,0.27999999999999997,0.6744444444444444,0.24666666666666665,1.0,0.5478000000000001,0.116406,0.439462,0.238861
0.948,1.0,0.0,0.1538461538461538,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.6666666666666666,3,0,0.2222221481481728,0.1481480987654485,0.0,0.2962962962962963,0.0,1.0909885360012674,0.169058646257988,0.4291666572219338,0.1861269095902841,5.73,0,NONE,40.3,0,0,40.3,AVERAGE,0.54,0.3511111111111111,0.0,1.0,0.9427,0.386326,0.393673,0.0
0.9485,0.3333333333333333,1.0,1.0,0.1666666666666666,0.7777777777777777,0.5,0.0,0.0,0.0,0.6000000000000001,0.3333333333333333,0.0,0.0,0.6666666666666666,1,0,0.1666665000001666,0.7777770000007778,0.0,0.1296296296296295,0.3333330000003333,1.1238251879133794,0.9180962048257868,0.4291666572219338,0.1861269095902841,1.56,0,NONE,41.42,0,0,41.42,AVERAGE,0.31999999999999995,0.2344444444444444,0.0,1.0,0.9844,0.239035,0.2745,0.0
0.949,0.3333333333333333,1.0,0.3846153846153846,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.4999995000005,0.999999000001,0.0,0.5,0.0,0.3527172946963853,1.642866105548304,0.4291666572219338,0.1861269095902841,9.32,0,NONE,36.19,0,0,36.19,POOR,0.18,0.41000000000000003,0.0,1.0,0.9068,0.123843,0.442198,0.0
0.9495,0.6666666666666666,1.0,0.0,0.3333333333333333,0.7777777777777777,0.0,0.3333333333333333,0.0,0.0,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333333,0.0,2,1,0.1666665833333749,0.3888886944445416,0.0,0.2592592592592592,0.1666665833333749,0.385553946608497,0.9180962048257868,0.4291666572219338,0.1861269095902841,1.32,0,NONE,51.49,0,0,51.49,AVERAGE,0.5,0.4444444444444444,0.09333333333333334,1.0,0.9868,0.374412,0.521646,0.162836
0.9505,0.3333333333333333,1.0,0.1538461538461538,0.3333333333333333,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1,0,0.3333330000003333,0.3888885000003889,0.0,0.1296296296296296,0.999999000001,0.385553946608497,0.3502511214386174,0.4291666572219338,0.1861269095902841,1.91,0,NONE,34.33,0,0,34.33,POOR,0.6,0.2122222222222222,0.0,1.0,0.9809,0.446578,0.247621,0.0
0.951,0.3333333333333333,1.0,0.3076923076923077,0.5,0.2222222222222222,1.0,0.6666666666666666,0.5,0.0,0.2,0.3333333333333333,0.0,0.6666666666666666,1.0,1,2,0.4999995000005,0.2222220000002222,0.0,0.1111111111111111,0.3333330000003333,0.3527172946963853,0.8938285469805052,0.4291666572219338,0.1861269095902841,2.4,0,NONE,69.03,0,0,69.03,GOOD,0.31999999999999995,0.5322222222222223,0.18666666666666668,1.0,0.976,0.236986,0.617745,0.322136
0.9515,0.3333333333333333,1.0,0.3846153846153846,0.5,0.5555555555555556,0.0,0.6666666666666666,0.5,0.0,0.2,0.0,0.0,0.6666666666666666,0.6666666666666666,1,2,0.4999995000005,0.5555550000005556,0.0,0.2777777777777778,0.0,0.3527172946963853,0.1933263041032703,0.4291666572219338,0.1861269095902841,3.86,0,NONE,69.03,0,0,69.03,GOOD,0.18,0.6055555555555556,0.18666666666666668,1.0,0.9614,0.131355,0.692436,0.317362
0.952,0.6666666666666666,0.0,0.1538461538461538,0.3333333333333333,0.3888888888888889,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.3333333333333333,0.3333333333333333,2,1,0.1666665833333749,0.1944443472222708,0.0,0.1296296296296296,0.0,0.385553946608497,0.3502511214386174,0.4291666572219338,0.1861269095902841,0.47,0,NONE,47.76,0,0,47.76,AVERAGE,0.36,0.2122222222222222,0.09333333333333334,1.0,0.9953,0.271893,0.251189,0.16425
0.9525,1.0,0.0,0.4615384615384615,0.6666666666666666,1.0,0.0,0.6666666666666666,0.5,0.0,0.2,1.0,0.0,0.6666666666666666,0.0,3,2,0.2222221481481728,0.3333332222222592,0.0,0.6666666666666666,0.3333332222222592,1.0909885360012674,1.642866105548304,0.4291666572219338,0.1861269095902841,12.51,0,NONE,46.27,0,0,46.27,AVERAGE,0.96,0.7666666666666666,0.18666666666666668,1.0,0.8749,0.63735,0.797812,0.28872
0.953,0.0,0.0,0.6923076923076923,0.0,0.2777777777777777,0.0,0.3333333333333333,0.5,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0,1,0.0,277777.7777777777,0.0,0.0,333333.3333333333,1.8620964292182616,0.7126360717998762,0.4291666572219338,0.1861269095902841,15.37,0,NONE,64.93,0,0,64.93,GOOD,0.13999999999999999,0.20777777777777776,0.09333333333333334,1.0,0.8463,0.089923,0.209087,0.139675
0.9535,1.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0.2222221481481728,0.0555555370370431,0.0,0.111111111111111,0.3333332222222592,1.0909885360012674,1.0750210221611347,0.4291666572219338,0.1861269095902841,4.39,0,NONE,70.9,0,0,70.9,GOOD,0.96,0.73,0.0,1.0,0.9561,0.69654,0.830162,0.0
0.954,0.6666666666666666,0.5,0.2307692307692307,0.5,0.0555555555555555,0.0,0.6666666666666666,0.0,0.0,0.2,0.0,0.1666666666666666,0.3333333333333333,0.0,2,1,0.2499998750000625,0.0277777638888958,0.0833332916666874,0.0277777777777777,0.0,0.3527172946963853,1.437405972522393,2.9319389439564985,0.1861269095902841,16.82,0,NONE,75.75,0,0,75.75,GOOD,0.36,0.4955555555555555,0.2133333333333333,1.0,0.8318,0.227197,0.490247,0.313826
0.9545,0.6666666666666666,1.0,0.0,0.5,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,2,0,0.2499998750000625,0.3055554027778541,0.0,0.3055555555555556,0.1666665833333749,0.3527172946963853,0.3745187792838997,0.4291666572219338,0.1861269095902841,0.7,0,NONE,36.94,0,0,36.94,POOR,0.5,0.3244444444444444,0.0,1.0,0.993,0.376764,0.383206,0.0
0.955,0.3333333333333333,0.5,0.9230769230769232,0.5,0.5555555555555556,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1,1,0.4999995000005,0.5555550000005556,0.0,0.2777777777777778,0.6666660000006667,0.3527172946963853,0.1933263041032703,0.4291666572219338,0.1861269095902841,2.61,0,NONE,33.21,0,0,33.21,POOR,0.45999999999999996,0.31222222222222223,0.09333333333333334,1.0,0.9739,0.339961,0.361679,0.160714
0.956,0.6666666666666666,1.0,0.3076923076923077,0.5,0.4999999999999999,1.0,0.3333333333333333,1.0,0.0,0.6000000000000001,1.0,0.0,0.3333333333333333,0.6666666666666666,2,1,0.2499998750000625,0.2499998750000624,0.0,0.2499999999999999,0.499999750000125,0.3527172946963853,0.0121338289226406,0.4291666572219338,0.1861269095902841,2.58,0,NONE,42.91,0,0,42.91,AVERAGE,0.78,0.44666666666666666,0.09333333333333334,1.0,0.9742,0.576643,0.517483,0.160714
0.9565,0.6666666666666666,0.5,0.9230769230769232,0.6666666666666666,0.4444444444444445,1.0,1.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2,1,0.3333331666667499,0.2222221111111666,0.0,0.2962962962962963,0.1666665833333749,1.0909885360012674,0.169058646257988,0.4291666572219338,0.1861269095902841,2.29,0,NONE,76.12,0,0,76.12,GOOD,0.5,0.7911111111111111,0.09333333333333334,1.0,0.9771,0.370769,0.919363,0.161245
0.957,1.0,0.5,0.5384615384615385,0.8333333333333333,0.3888888888888889,0.5,1.0,1.0,1.0,0.2,1.0,0.0,0.0,0.0,3,0,0.277777685185216,0.1296295864197675,0.0,0.324074074074074,0.6666664444445185,1.8292597773061487,0.3502511214386174,0.4291666572219338,5.37267825593447,18.17,0,NONE,37.69,0,0,37.69,POOR,1.61,0.8422222222222222,0.0,1.0,0.8183,0.999772,0.819696,0.0
0.9575,0.3333333333333333,0.5,0.3076923076923077,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.6666666666666666,0.3333333333333333,1,2,0.4999995000005,0.999999000001,0.0833332500000833,0.5,0.3333330000003333,0.3527172946963853,1.642866105548304,1.2513861433672824,0.1861269095902841,14.64,0,NONE,31.72,0,0,31.72,POOR,0.31999999999999995,0.41000000000000003,0.24666666666666665,1.0,0.8536,0.207315,0.41627,0.372348
0.958,0.6666666666666666,0.5,0.3076923076923077,0.6666666666666666,0.6666666666666665,0.5,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.3333333333333333,0.0,2,1,0.3333331666667499,0.3333331666667499,0.0416666458333437,0.4444444444444443,0.1666665833333749,1.0909885360012674,0.5557112544645283,1.2513861433672824,0.1861269095902841,8.52,0,NONE,46.27,0,0,46.27,AVERAGE,0.5,0.5466666666666666,0.15333333333333332,1.0,0.9148000000000001,0.347094,0.594791,0.248055
0.9585,0.6666666666666666,0.5,0.5384615384615385,0.3333333333333333,0.0,1.0,0.0,0.5,1.0,0.4,0.3333333333333333,0.1666666666666666,1.0,0.0,2,3,0.1666665833333749,0.0,0.0833332916666874,0.0,0.6666663333334999,0.385553946608497,1.6185984477030222,2.9319389439564985,5.37267825593447,27.34,0,NONE,21.64,0,0,21.64,POOR,1.15,0.12666666666666665,0.39999999999999997,1.0,0.7266,0.634087,0.10942,0.513791
0.959,0.6666666666666666,1.0,0.8461538461538463,0.5,1.0,0.5,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,2,2,0.2499998750000625,0.499999750000125,0.0,0.5,0.499999750000125,0.3527172946963853,1.642866105548304,0.4291666572219338,0.1861269095902841,8.11,0,NONE,49.63,0,0,49.63,AVERAGE,0.78,0.7033333333333334,0.18666666666666668,1.0,0.9189,0.543861,0.768673,0.303218
0.9595,0.3333333333333333,1.0,1.0,0.1666666666666666,0.0555555555555555,1.0,0.0,0.5,0.0,0.2,0.3333333333333333,0.0,1.0,0.6666666666666666,1,3,0.1666665000001666,0.0555555000000555,0.0,0.0092592592592592,0.3333330000003333,1.1238251879133794,1.437405972522393,0.4291666572219338,0.1861269095902841,5.93,0,NONE,51.12,0,0,51.12,AVERAGE,0.31999999999999995,0.07555555555555551,0.28,1.0,0.9407,0.228411,0.084562,0.4657
0.96,0.6666666666666666,0.5,0.7692307692307693,0.6666666666666666,0.8888888888888888,0.0,0.3333333333333333,0.0,0.0,0.8,1.0,0.0,0.0,0.0,2,0,0.3333331666667499,0.4444442222223332,0.0,0.5925925925925926,0.499999750000125,1.0909885360012674,1.2804811551870456,0.4291666572219338,0.1861269095902841,6.74,0,NONE,34.33,0,0,34.33,POOR,0.78,0.5955555555555555,0.0,1.0,0.9326,0.551981,0.660561,0.0
0.9605,0.3333333333333333,1.0,0.6923076923076923,0.3333333333333333,0.3888888888888889,1.0,0.3333333333333333,0.5,0.0,0.2,0.6666666666666666,0.0,1.0,0.0,1,3,0.3333330000003333,0.3888885000003889,0.0,0.1296296296296296,0.6666660000006667,0.385553946608497,0.3502511214386174,0.4291666572219338,0.1861269095902841,3.69,0,NONE,52.24,0,0,52.24,AVERAGE,0.45999999999999996,0.35888888888888887,0.28,1.0,0.9631,0.336166,0.411037,0.476839
0.9615,1.0,0.5,0.5384615384615385,0.6666666666666666,0.1111111111111111,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,1.0,3,0,0.2222221481481728,0.0370370246913621,0.0555555370370431,0.074074074074074,0.1111110740740864,1.0909885360012674,1.2562134973417638,2.9319389439564985,0.1861269095902841,18.53,0,NONE,53.73,0,0,53.73,AVERAGE,0.68,0.4244444444444444,0.11999999999999995,1.0,0.8147,0.420398,0.411275,0.172914
0.962,0.3333333333333333,1.0,0.6153846153846154,0.1666666666666666,0.6666666666666665,1.0,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1,2,0.1666665000001666,0.6666660000006666,0.0,0.111111111111111,0.3333330000003333,1.1238251879133794,0.5557112544645283,0.4291666572219338,0.1861269095902841,2.75,0,NONE,69.78,0,0,69.78,GOOD,0.31999999999999995,0.5033333333333333,0.18666666666666668,1.0,0.9725,0.236151,0.582184,0.320898
0.9625,0.6666666666666666,0.0,0.4615384615384615,0.3333333333333333,0.7777777777777777,0.0,0.0,0.0,0.0,0.6000000000000001,0.3333333333333333,0.0,0.0,1.0,2,0,0.1666665833333749,0.3888886944445416,0.0,0.2592592592592592,0.1666665833333749,0.385553946608497,0.9180962048257868,0.4291666572219338,0.1861269095902841,1.53,0,NONE,38.06,0,0,38.06,POOR,0.5,0.29777777777777775,0.0,1.0,0.9847,0.373653,0.348716,0.0
0.963,0.6666666666666666,1.0,0.4615384615384615,0.5,0.0555555555555555,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,2,1,0.2499998750000625,0.0277777638888958,0.0,0.0277777777777777,0.1666665833333749,0.3527172946963853,1.437405972522393,0.4291666572219338,0.1861269095902841,3.02,0,NONE,44.4,0,0,44.4,AVERAGE,0.5,0.20222222222222222,0.09333333333333334,1.0,0.9698,0.367962,0.23323,0.160007
0.9635,0.3333333333333333,0.0,0.4615384615384615,0.5,0.5555555555555556,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.4999995000005,0.5555550000005556,0.0,0.2777777777777778,0.0,0.3527172946963853,0.1933263041032703,0.4291666572219338,0.1861269095902841,3.15,0,NONE,42.16,0,0,42.16,AVERAGE,0.18,0.31222222222222223,0.0,1.0,0.9685,0.132266,0.359657,0.0
0.964,0.6666666666666666,0.5,0.3846153846153846,0.5,0.1111111111111111,0.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,2,3,0.2499998750000625,0.0555555277777916,0.0,0.0555555555555555,0.3333331666667499,0.3527172946963853,1.2562134973417638,0.4291666572219338,0.1861269095902841,3.52,0,NONE,79.48,0,0,79.48,GOOD,0.6399999999999999,0.6544444444444445,0.28,1.0,0.9648,0.468584,0.750951,0.477546
0.9645,0.3333333333333333,0.0,0.3076923076923077,0.5,0.4444444444444445,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.3333333333333333,1,2,0.4999995000005,0.4444440000004445,0.0,0.2222222222222222,0.0,0.3527172946963853,0.169058646257988,0.4291666572219338,0.1861269095902841,3.54,0,NONE,43.66,0,0,43.66,AVERAGE,0.18,0.2877777777777778,0.18666666666666668,1.0,0.9646,0.131735,0.330162,0.318423
0.965,0.6666666666666666,1.0,0.3846153846153846,0.5,1.0,0.5,0.6666666666666666,0.5,0.0,0.8,1.0,0.0,0.3333333333333333,1.0,2,1,0.2499998750000625,0.499999750000125,0.0,0.5,0.499999750000125,0.3527172946963853,1.642866105548304,0.4291666572219338,0.1861269095902841,6.54,0,NONE,49.63,0,0,49.63,AVERAGE,0.78,0.7033333333333334,0.09333333333333334,1.0,0.9346,0.553195,0.781755,0.154173
0.9655,0.6666666666666666,1.0,0.0769230769230769,0.3333333333333333,0.1111111111111111,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2,2,0.1666665833333749,0.0555555277777916,0.0,0.037037037037037,0.0,0.385553946608497,1.2562134973417638,0.4291666572219338,0.1861269095902841,2.85,0,NONE,78.36,0,0,78.36,GOOD,0.36,0.4444444444444444,0.18666666666666668,1.0,0.9715,0.265367,0.513559,0.320545
0.966,0.6666666666666666,1.0,0.4615384615384615,0.3333333333333333,0.9444444444444444,0.5,0.0,1.0,0.0,0.4,0.3333333333333333,0.0,0.0,1.0,2,0,0.1666665833333749,0.4722219861112291,0.0,0.3148148148148147,0.1666665833333749,0.385553946608497,1.461673630367675,0.4291666572219338,0.1861269095902841,3.25,0,NONE,35.82,0,0,35.82,POOR,0.5,0.33444444444444443,0.0,1.0,0.9675,0.367127,0.384872,0.0
0.967,0.0,0.0,0.8461538461538463,0.0,0.3888888888888889,0.0,0.0,0.5,0.0,0.4,0.6666666666666666,0.0,0.6666666666666666,1.0,0,2,0.0,388888.8888888889,0.0,0.0,666666.6666666666,1.8620964292182616,0.3502511214386174,0.4291666572219338,0.1861269095902841,22.67,0,NONE,45.52,0,0,45.52,AVERAGE,0.27999999999999997,0.08555555555555555,0.18666666666666668,1.0,0.7733,0.164289,0.078735,0.255127
0.9675,0.3333333333333333,0.5,0.3846153846153846,0.5,0.6666666666666665,0.5,1.0,0.5,0.0,0.2,0.3333333333333333,0.0,0.6666666666666666,0.0,1,2,0.4999995000005,0.6666660000006666,0.0,0.3333333333333332,0.3333330000003333,0.3527172946963853,0.5557112544645283,0.4291666572219338,0.1861269095902841,3.28,0,NONE,76.49,0,0,76.49,GOOD,0.31999999999999995,0.7766666666666666,0.18666666666666668,1.0,0.9672000000000001,0.234861,0.893435,0.31913
0.968,0.6666666666666666,0.5,0.6153846153846154,0.5,0.6666666666666665,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,2,0,0.2499998750000625,0.3333331666667499,0.0,0.3333333333333332,0.499999750000125,0.3527172946963853,0.5557112544645283,0.4291666572219338,5.37267825593447,12.46,0,NONE,13.81,0,0,13.81,CRITICAL,1.01,0.33666666666666667,0.0,1.0,0.8754,0.670967,0.3505,0.0
0.9685,0.6666666666666666,0.5,0.1538461538461538,0.6666666666666666,0.0555555555555555,1.0,0.6666666666666666,1.0,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.0,2,1,0.3333331666667499,0.0277777638888958,0.0,0.0370370370370369,0.1666665833333749,1.0909885360012674,1.437405972522393,0.4291666572219338,0.1861269095902841,4.05,0,NONE,67.91,0,0,67.91,GOOD,0.5,0.5588888888888889,0.09333333333333334,1.0,0.9595,0.364092,0.637845,0.158416
0.969,0.6666666666666666,1.0,0.7692307692307693,0.3333333333333333,0.0555555555555555,0.5,0.0,0.0,0.0,0.6000000000000001,1.0,0.0833333333333333,0.3333333333333333,0.3333333333333333,2,1,0.1666665833333749,0.0277777638888958,0.0416666458333437,0.0185185185185184,0.499999750000125,0.385553946608497,1.437405972522393,1.2513861433672824,0.1861269095902841,8.13,0,NONE,38.81,0,0,38.81,POOR,0.78,0.13888888888888887,0.15333333333333332,1.0,0.9187,0.543785,0.15176,0.249116
0.9695,1.0,0.0,0.4615384615384615,0.6666666666666666,0.0555555555555555,0.5,1.0,0.0,0.0,0.8,0.6666666666666666,0.0833333333333333,0.0,0.0,3,0,0.2222221481481728,0.018518512345681,0.0277777685185215,0.0370370370370369,0.2222221481481728,1.0909885360012674,1.437405972522393,1.2513861433672824,0.1861269095902841,12.24,0,NONE,76.87,0,0,76.87,GOOD,0.8200000000000001,0.7055555555555556,0.05999999999999998,1.0,0.8775999999999999,0.546062,0.736441,0.093175
0.97,0.3333333333333333,0.5,0.6923076923076923,0.5,0.7777777777777777,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.3333333333333333,1.0,1,1,0.4999995000005,0.7777770000007778,0.0833332500000833,0.3888888888888888,0.3333330000003333,0.3527172946963853,0.9180962048257868,1.2513861433672824,0.1861269095902841,8.54,0,NONE,48.13,0,0,48.13,AVERAGE,0.31999999999999995,0.5077777777777778,0.15333333333333332,1.0,0.9146,0.222113,0.552331,0.247878
0.9705,0.6666666666666666,0.5,0.8461538461538463,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2,0,0.3333331666667499,0.0,0.0,0.0,0.0,1.0909885360012674,1.6185984477030222,0.4291666572219338,0.1861269095902841,6.54,0,NONE,46.27,0,0,46.27,AVERAGE,0.36,0.2533333333333333,0.0,1.0,0.9346,0.25535,0.281637,0.0
0.971,0.6666666666666666,1.0,0.2307692307692307,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,1.0,0.0,0.2,0.0,0.0,1.0,0.0,2,3,0.3333331666667499,0.1111110555555833,0.0,0.1481481481481481,0.0,1.0909885360012674,0.8938285469805052,0.4291666572219338,0.1861269095902841,4.26,0,NONE,70.15,0,0,70.15,GOOD,0.36,0.5955555555555555,0.28,1.0,0.9574,0.261572,0.678164,0.47401
0.9715,0.3333333333333333,1.0,0.0769230769230769,0.1666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.5,0.0,0.6000000000000001,0.0,0.0833333333333333,0.3333333333333333,0.0,1,1,0.1666665000001666,0.2222220000002222,0.0833332500000833,0.037037037037037,0.0,1.1238251879133794,0.8938285469805052,1.2513861433672824,0.1861269095902841,6.36,0,NONE,80.22,0,0,80.22,EXCELLENT,0.18,0.4055555555555555,0.15333333333333332,1.0,0.9364,0.127941,0.451713,0.25389
0.9725,0.6666666666666666,0.0,0.6153846153846154,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.8,0.3333333333333333,0.0,1.0,0.3333333333333333,2,3,0.3333331666667499,0.0,0.0,0.0,0.1666665833333749,1.0909885360012674,1.6185984477030222,0.4291666572219338,0.1861269095902841,8.85,0,NONE,41.79,0,0,41.79,AVERAGE,0.5,0.2533333333333333,0.28,1.0,0.9115,0.345879,0.274619,0.451202
0.973,0.6666666666666666,0.5,0.7692307692307693,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.3333333333333333,2,3,0.2499998750000625,0.1666665833333749,0.0,0.1666666666666666,0.0,0.3527172946963853,0.5314435966192468,0.4291666572219338,0.1861269095902841,2.56,0,NONE,45.15,0,0,45.15,AVERAGE,0.36,0.2633333333333333,0.28,1.0,0.9744,0.266201,0.305186,0.48232
0.9735,1.0,0.0,0.7692307692307693,0.5,0.0555555555555555,0.0,0.0,0.0,0.0,0.8,0.6666666666666666,0.0833333333333333,0.0,0.3333333333333333,3,0,0.1666666111111296,0.018518512345681,0.0277777685185215,0.0277777777777777,0.2222221481481728,0.3527172946963853,1.437405972522393,1.2513861433672824,0.1861269095902841,10.93,0,NONE,39.93,0,0,39.93,POOR,0.8200000000000001,0.20222222222222222,0.05999999999999998,1.0,0.8907,0.554257,0.214201,0.094413
0.974,1.0,0.0,0.5384615384615385,0.5,0.8333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.3333333333333333,1.0,3,1,0.1666666111111296,0.277777685185216,0.0277777685185215,0.4166666666666666,0.0,0.3527172946963853,1.0992886800064163,1.2513861433672824,0.1861269095902841,11.32,0,NONE,78.73,0,0,78.73,GOOD,0.54,0.8133333333333334,0.15333333333333332,1.0,0.8868,0.363409,0.857873,0.240453
0.9745,0.3333333333333333,0.0,0.0,0.3333333333333333,0.4444444444444445,0.5,0.6666666666666666,1.0,0.0,0.2,0.3333333333333333,0.0,0.6666666666666666,0.0,1,2,0.3333330000003333,0.4444440000004445,0.0,0.1481481481481481,0.3333330000003333,0.385553946608497,0.169058646257988,0.4291666572219338,0.1861269095902841,1.86,0,NONE,69.4,0,0,69.4,GOOD,0.31999999999999995,0.5177777777777778,0.18666666666666668,1.0,0.9814,0.238276,0.604305,0.323904
0.975,0.3333333333333333,0.5,0.9230769230769232,0.1666666666666666,0.6111111111111112,0.5,0.3333333333333333,0.5,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,1,0,0.1666665000001666,0.6111105000006112,0.0,0.1018518518518518,0.3333330000003333,1.1238251879133794,0.3745187792838997,0.4291666572219338,0.1861269095902841,1.45,0,NONE,57.09,0,0,57.09,AVERAGE,0.31999999999999995,0.34444444444444444,0.0,1.0,0.9855,0.239338,0.403782,0.0
0.9755,0.3333333333333333,1.0,0.0769230769230769,0.1666666666666666,0.5555555555555556,0.0,0.6666666666666666,0.5,0.0,0.2,1.0,0.0,0.0,0.3333333333333333,1,0,0.1666665000001666,0.5555550000005556,0.0,0.0925925925925925,0.999999000001,1.1238251879133794,0.1933263041032703,0.4291666572219338,0.1861269095902841,3.42,0,NONE,62.31,0,0,62.31,GOOD,0.6,0.47888888888888886,0.0,1.0,0.9658,0.439748,0.550071,0.0
0.976,1.0,0.5,0.0,0.5,0.0555555555555555,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1,0.1666666111111296,0.018518512345681,0.0,0.0277777777777777,0.1111110740740864,0.3527172946963853,1.437405972522393,0.4291666572219338,0.1861269095902841,5.91,0,NONE,44.4,0,0,44.4,AVERAGE,0.68,0.20222222222222222,0.09333333333333334,1.0,0.9409,0.485506,0.226332,0.155233
